source_sha256,node_path,unit_id,seq,div_path,container_node_path,text_sha256,decision,text_role,language,exclusion_category,basis,source,status,decided_on,decision_basis_type,historical_performance_status,xml_language_raw,supplementary_group,relation,translation_of
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[6]/*[25]/*[5],A01506,465,poem>part,/*/*[2]/*[2]/*[6],0f8e3dcf90f5068d2b24260da7e55f3d076364e878a27ec139d000d532c0f40b,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[6]/*[25]/*[6],A01506,466,poem>part,/*/*[2]/*[2]/*[6],52fc600164807e298b97d5d9eb0a6d131d48e840883d9884494a9ae2d27bc334,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[6]/*[25]/*[7],A01506,467,poem>part,/*/*[2]/*[2]/*[6],3116a7d477baf5be1146cc6e98765fd0d4e50b24d7b316b520393c50432d15c0,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[9]/*[3],A01506,573,poem,/*/*[2]/*[2]/*[9],d03502c43d74a30b936740a9517dc4ea2b2ad7168caa0a774cefe793ce0b33e7,exclude,,,source_text_unavailable,"Only punctuation remains after non-Latin gaps; excluded for unavailable lexical content, not for being non-dramatic.","ChatGPT v7 review, node-level recommendation (corpus_audit/v7_review/poem_node_recommendations.json sha256 ff2899c39cf1); applied on Grace's instruction 2026-09-07",applied,2026-09-07,,,,,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[9]/*[10],A01506,574,poem,/*/*[2]/*[2]/*[9],cdb4ee2aea69cc6a83331bbe96dc2caa9a299d21329efb0336fc02a82e1839a8,exclude,,,source_text_unavailable,"Only punctuation remains after non-Latin gaps; excluded for unavailable lexical content, not for being non-dramatic.","ChatGPT v7 review, node-level recommendation (corpus_audit/v7_review/poem_node_recommendations.json sha256 ff2899c39cf1); applied on Grace's instruction 2026-09-07",applied,2026-09-07,,,,,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[9]/*[12],A01506,575,poem,/*/*[2]/*[2]/*[9],cdb4ee2aea69cc6a83331bbe96dc2caa9a299d21329efb0336fc02a82e1839a8,exclude,,,source_text_unavailable,"Only punctuation remains after non-Latin gaps; excluded for unavailable lexical content, not for being non-dramatic.","ChatGPT v7 review, node-level recommendation (corpus_audit/v7_review/poem_node_recommendations.json sha256 ff2899c39cf1); applied on Grace's instruction 2026-09-07",applied,2026-09-07,,,,,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[3],A01506,576,poem,/*/*[2]/*[2]/*[10],82cfa8f61c26a8d984bc8bb4664bac30677b0a7e114e60531d253849c3b6ac4b,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[4],A01506,577,poem,/*/*[2]/*[2]/*[10],cbe1aee37c92fa71bc3efc6338e2038108bf760f1c7323103a45faee2cd5ed4c,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[5],A01506,578,poem,/*/*[2]/*[2]/*[10],cbac032ad82c8a4b4dc916e608645be0b8a11f58da52d4fcbdcbb347c5af28be,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[6],A01506,579,poem,/*/*[2]/*[2]/*[10],70eff301e2abf8c141dc19a1aaee3908dfccb449797a41d50e7d92d2abc739a8,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[7],A01506,580,poem,/*/*[2]/*[2]/*[10],47481671f381142861eeef6188a29a784572f6a08563c14f305ce1bc2b91b98a,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[8],A01506,581,poem,/*/*[2]/*[2]/*[10],d34c25d874be74f681b53d41147c33490bbb63808b7dc2c9ea5577f1b079e46c,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
e4a56dd9a99cfc52b3868be34bf482d0d6d7f94bcfbb55b4c2b3a7f7c0d6f9f0,/*/*[2]/*[2]/*[10]/*[9],A01506,582,poem,/*/*[2]/*[2]/*[10],81900e07963228de6904a219df656b1538f3f42737b23129441d2bd07fcfc2f8,supplementary,poem,la,unclassified,"SUPPLEMENTARY (policy_decisions.csv #7, 2026-09-08; was deferred): Original preservation and language identification do not establish performance function. The v9 basis explicitly says performance function remains unverified. Restore pending function unless separately evidenced and reviewed; preserve the source in all cases. | CORRECTION (ChatGPT v9): language la is recorded, but ""keep the original"" is not a performance-function confirmation - function decision returned to pending until group-level evidence exists. | DEFERRED TO GRACE 2026-09-07: Latin poems Ad Solem / Ad Civitatem (Norwich 1578) - performance function unverified; language la, so no effect on the English views either way","ChatGPT v9 review, norwich_57_function_status_corrections.json sha256 f2581c1f53a8 | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08,,,lat,Norwich 1578 Latin poems Ad Solem and Ad Civitatem with printed English translations,,
